id,fechaCaptura,ejercicioFiscal,rfc,curp,nombres,primerApellido,segundoApellido,tipoArea,nivelResponsabilidad,tipoProcedimiento,observaciones,ramo.clave,ramo.valor,genero.clave,genero.valor,institucionDependencia.nombre,institucionDependencia.siglas,institucionDependencia.clave,puesto.nombre,puesto.nivel,superiorInmediato.nombres,superiorInmediato.primerApellido,superiorInmediato.segundoApellido,superiorInmediato.curp,superiorInmediato.rfc,superiorInmediato.puesto.nombre,superiorInmediato.puesto.nivel,puesto,superiorInmediato.genero.clave,superiorInmediato.genero.valor,institucion_merge
fd0c1701-c95e-4df1-a950-5da06163bd12,2019-03-24T17:25:28Z,2019,ALOÁ860107C47,ALOÁ860107HAGVRG09,Ángel Gabriel,Alvarado,Otero,[],"[{'clave': 'R', 'valor': 'RESOLUCIÓN'}, {'clave': 'T', 'valor': 'TRAMITACIÓN'}]","[{'clave': 5, 'valor': 'OTRO'}, {'clave': 2, 'valor': 'CONCESIONES, LICENCIAS, PERMISOS, AUTORIZACIONES Y SUS PRÓRROGAS'}, {'clave': 1, 'valor': 'CONTRATACIONES PÚBLICAS'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,M,MASCULINO,COMISION NACIONAL BANCARIA Y DE VALORES,SION,OMI,,,Kalin,ESCUDERO,CEDILLO,ESCK890226HOXCDL89,ESCK890226B97,Jefe de departamento,O21,Director de Area,M,MASCULINO,comisionnacionalbancariaydevalores
176e5f48-d4d6-4332-a94b-494a457fd6b7,2018-01-11T16:22:10Z,2018,VIGS750713D42,VIGS750713HDFGRR03,Sara,Vigil,Garrido,"[{'clave': 'RC', 'valor': 'RESPONSABLE DE LA CONTRATACIÓN'}, {'clave': 'R', 'valor': 'REQUIRENTE'}, {'clave': 'T', 'valor': 'TÉCNICA'}]","[{'clave': 'R', 'valor': 'RESOLUCIÓN'}]","[{'clave': 4, 'valor': 'ASIGNACIÓN Y EMISIÓN DE DICTÁMENES DE AVALÚOS NACIONALES'}, {'clave': 2, 'valor': 'CONCESIONES, LICENCIAS, PERMISOS, AUTORIZACIONES Y SUS PRÓRROGAS'}, {'clave': 3, 'valor': 'ENAJENACIÓN DE BIENES MUEBLES'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,M,MASCULINO,I.I.I. SERVICIOS S.A. DE C.V.,I. S,.I.,,,Huxley,QUERALT,PEÑUELAS,QUPH900118HVZRÑX44,QUPH900118A21,Director General,K31,Administrador,M,MASCULINO,iiiserviciossadecv
07e1148d-af0c-467a-bc2e-17467caefad5,2021-06-03T01:23:26Z,2021,TEGP861107E21,TEGP861107HSNRLL02,Paola,Terrazas,Gollum,"[{'clave': 'C', 'valor': 'CONTRATANTE'}, {'clave': 'T', 'valor': 'TÉCNICA'}]",[],"[{'clave': 2, 'valor': 'CONCESIONES, LICENCIAS, PERMISOS, AUTORIZACIONES Y SUS PRÓRROGAS'}, {'clave': 3, 'valor': 'ENAJENACIÓN DE BIENES MUEBLES'}, {'clave': 5, 'valor': 'OTRO'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,M,MASCULINO,COMISION NACIONAL DE ACUACULTURA Y PESCA,SION,OMI,,,Nikolaos,TIO,TAJADURA,TITN930723HOXundefinedJK66,TITN930723B50,Director,M32,Secretario/a de Estado A,M,MASCULINO,comisionnacionaldeacuaculturaypesca
299e4ada-47b6-44bb-88b5-67f9ea424e40,2020-07-03T16:30:02Z,2020,ZAAV711006B29,ZAAV711006MDFPNC09,Victoria,Zapata,Arenas,[],[],"[{'clave': 3, 'valor': 'ENAJENACIÓN DE BIENES MUEBLES'}, {'clave': 4, 'valor': 'ASIGNACIÓN Y EMISIÓN DE DICTÁMENES DE AVALÚOS NACIONALES'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,F,FEMENINO,CFE SUMINISTRADOR DE SERVICIOS BÁSICOS,SUMI,FE ,,,Angelene,FLOREA,BARRANQUERO,FLBA890711MOXLRG74,FLBA890711D33,Titular de Unidad,J31,Gobernador/a del Estado,F,FEMENINO,cfesuministradordeserviciosbasicos
ff76e23c-1f89-4dc9-9272-69f0ca37f7b8,2020-11-22T05:10:32Z,2020,MOAJ840103B20,MOAJ840103MPUNNR01,Jorge Luis,Montes,Aranda,"[{'clave': 'R', 'valor': 'REQUIRENTE'}]",[],"[{'clave': 5, 'valor': 'OTRO'}]",,28,Participaciones a Entidades Federativas y Municipios,F,FEMENINO,CENTRO NACIONAL PARA LA PREVENCIÓN Y EL CONTROL DE LAS ADICCIONES,RO N,ENT,,,Romello,TAMUREJO,BELLVERT,TABR860109HDFMLM47,TABR860109A57,Director General Adjunto,L31,Director General Adjunto,M,MASCULINO,centronacionalparalaprevencionyelcontroldelasadicciones
16110ab9-4020-4fa6-8ad1-6879768726f5,2018-10-19T08:53:33Z,2018,PESX840524E72,PESX840524HAGRLC05,Xochitl,Peralta,Salazar,"[{'clave': 'O', 'valor': 'OTRA'}, {'clave': 'C', 'valor': 'CONTRATANTE'}, {'clave': 'T', 'valor': 'TÉCNICA'}, {'clave': 'RC', 'valor': 'RESPONSABLE DE LA CONTRATACIÓN'}]","[{'clave': 'A', 'valor': 'ATENCIÓN'}]","[{'clave': 5, 'valor': 'OTRO'}, {'clave': 4, 'valor': 'ASIGNACIÓN Y EMISIÓN DE DICTÁMENES DE AVALÚOS NACIONALES'}, {'clave': 2, 'valor': 'CONCESIONES, LICENCIAS, PERMISOS, AUTORIZACIONES Y SUS PRÓRROGAS'}, {'clave': 3, 'valor': 'ENAJENACIÓN DE BIENES MUEBLES'}]",,28,Participaciones a Entidades Federativas y Municipios,M,MASCULINO,COMISION NACIONAL PARA EL DESARROLLO DE LOS PUEBLOS INDIGENAS,SION,OMI,,,Renzo,POMPOSO,CAMPOMANES,POCR931209HOXMMN53,POCR931209E13,Director,M32,Subdirector de Area,M,MASCULINO,comisionnacionalparaeldesarrollodelospueblosindigenas
9b11fcf1-994f-423c-8667-9dd56a07c615,2019-01-05T12:47:01Z,2019,ARQM730908A64,ARQM730908HPUÑNR09,Marcos,Araña,Quintanilla,"[{'clave': 'T', 'valor': 'TÉCNICA'}]",[],"[{'clave': 3, 'valor': 'ENAJENACIÓN DE BIENES MUEBLES'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,M,MASCULINO,CENTRO NACIONAL DE EQUIDAD DE GENERO Y SALUD REPRODUCTIVA,RO N,ENT,,,Allyn,FERRERES,PELFORT,FEPA911007MOXRLL35,FEPA911007C93,Director General Adjunto,L31,Jefe de Departamento,F,FEMENINO,centronacionaldeequidaddegeneroysaludreproductiva
da5e0be8-1c17-4da2-a117-9ada9d91a08d,2016-03-12T10:30:28Z,2016,CORM750026A23,CORM750026HPURYR05,Margarita,Cortez,Reynoso,"[{'clave': 'C', 'valor': 'CONTRATANTE'}, {'clave': 'RC', 'valor': 'RESPONSABLE DE LA CONTRATACIÓN'}]","[{'clave': 'A', 'valor': 'ATENCIÓN'}, {'clave': 'T', 'valor': 'TRAMITACIÓN'}]","[{'clave': 4, 'valor': 'ASIGNACIÓN Y EMISIÓN DE DICTÁMENES DE AVALÚOS NACIONALES'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,M,MASCULINO,CFE GENERACIÓN II,GENE,FE ,,,Safiya,JEREZ,DE LA MORENA,JEDS960515MVZR F40,JEDS960515A42,Director General Adjunto,L31,Director General Paraestatal C,F,FEMENINO,cfegeneracionii
ebdea4cd-be8d-4205-9d3e-4681e5b7edf9,2019-10-11T03:47:52Z,2019,MASG861105B64,MASG861105HAGNNR09,Gerardo,Manzanares,Sanches,[],[],"[{'clave': 2, 'valor': 'CONCESIONES, LICENCIAS, PERMISOS, AUTORIZACIONES Y SUS PRÓRROGAS'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,M,MASCULINO,"INSTITUTO POTOSINO DE INVESTIGACION CIENTIFICA Y TECNOLOGICA, A.C.",ITUT,NST,,,Cassia,ALSINA,SILVA,ALSC860507MOXSLS94,ALSC860507B75,Titular de Unidad,J31,Director de Area,F,FEMENINO,institutopotosinodeinvestigacioncientificaytecnologicaac
af4d9fe9-21f4-4b1b-966a-8a5f28740ef8,2017-03-22T12:42:12Z,2017,LEVM730622A16,LEVM730622MDFNNN08,Mónica,León,Vanegas,"[{'clave': 'O', 'valor': 'OTRA'}]","[{'clave': 'R', 'valor': 'RESOLUCIÓN'}]","[{'clave': 1, 'valor': 'CONTRATACIONES PÚBLICAS'}, {'clave': 2, 'valor': 'CONCESIONES, LICENCIAS, PERMISOS, AUTORIZACIONES Y SUS PRÓRROGAS'}, {'clave': 5, 'valor': 'OTRO'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,F,FEMENINO,INSTITUTO NACIONAL DE INVESTIGACIONES NUCLEARES,ITUT,NST,,,Keaira,ASURMENDI,MONJA,ASMK811224MOXRNR32,ASMK811224D33,Director,M32,Director General Paraestatal A,F,FEMENINO,institutonacionaldeinvestigacionesnucleares
542ca5d1-6a32-4ecb-9b31-f865b3a46733,2015-03-23T13:12:47Z,2015,AGGM810421E93,AGGM810421HDFYZR04,Marta,Aguayo,Guzmán,"[{'clave': 'RE', 'valor': 'RESPONSABLE DE LA EJECUCIÓN'}, {'clave': 'O', 'valor': 'OTRA'}]",[],"[{'clave': 3, 'valor': 'ENAJENACIÓN DE BIENES MUEBLES'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,M,MASCULINO,INSTITUTO NACIONAL DE CIENCIAS MEDICAS Y NUTRICION SALVADOR ZUBIRAN (INV),ITUT,NST,,,Safa,BRUNSO,CAIMARI,BRCS900922MDFRMF23,BRCS900922E95,Jefe de departamento,O21,Secretario/a de Estado A,F,FEMENINO,institutonacionaldecienciasmedicasynutricionsalvadorzubiraninv
b64906ed-686d-46b7-b486-e4e1bc74afd3,2015-08-23T14:24:13Z,2015,ZEMJ750026A97,ZEMJ750026HAGLRM02,Jaime,Zelaya,Morales,"[{'clave': 'T', 'valor': 'TÉCNICA'}, {'clave': 'C', 'valor': 'CONTRATANTE'}, {'clave': 'RC', 'valor': 'RESPONSABLE DE LA CONTRATACIÓN'}]","[{'clave': 'T', 'valor': 'TRAMITACIÓN'}, {'clave': 'O', 'valor': 'OTRO'}]",[],,33,Aportaciones Federales para Entidades Federativas y Municipios,M,MASCULINO,CENTRO NACIONAL DE METROLOGIA,RO N,ENT,,,Kamarion,LOSCERTALES,MEHMOOD,LOMK790511HOXSHM83,LOMK790511C49,Titular de Unidad,J31,Titular de Unidad,M,MASCULINO,centronacionaldemetrologia
d274a399-bedc-4834-9ab6-6792ae11265a,2019-05-02T00:14:57Z,2019,SASA850604C94,SASA850604HAGNLR05,Adriana,Santana,Salazar,"[{'clave': 'T', 'valor': 'TÉCNICA'}, {'clave': 'RE', 'valor': 'RESPONSABLE DE LA EJECUCIÓN'}]","[{'clave': 'O', 'valor': 'OTRO'}]",[],,33,Aportaciones Federales para Entidades Federativas y Municipios,M,MASCULINO,FONDO DE CULTURA ECONOMICA,O DE,OND,,,Leo,GALBAN,LOSADA,GALL700615MVZLSundefined40,GALL700615A84,Director General Adjunto,L31,Subadministrador,F,FEMENINO,fondodeculturaeconomica
9d48b601-1db4-4402-bcbe-6104d8f285f7,2017-09-18T12:39:27Z,2017,BRKD841023D95,BRKD841023HAGRRM05,Damián,Briseño,Karem,[],[],"[{'clave': 5, 'valor': 'OTRO'}, {'clave': 1, 'valor': 'CONTRATACIONES PÚBLICAS'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,M,MASCULINO,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE OAXACA,ITAL,OSP,,,Analee,CALAHORRA,TUERO,CATA840916MDFLRA89,CATA840916E84,Subdirector,N31,Secretario/a de Estado A,F,FEMENINO,hospitalregionaldealtaespecialidaddeoaxaca
5b93532a-9d93-410b-a122-8ecbb1046e7c,2021-07-04T10:44:41Z,2021,HIKS740404D32,HIKS740404HDFNNN05,Sancho,Hinojosa,Kano,"[{'clave': 'T', 'valor': 'TÉCNICA'}, {'clave': 'RE', 'valor': 'RESPONSABLE DE LA EJECUCIÓN'}]",[],"[{'clave': 4, 'valor': 'ASIGNACIÓN Y EMISIÓN DE DICTÁMENES DE AVALÚOS NACIONALES'}]",,28,Participaciones a Entidades Federativas y Municipios,M,MASCULINO,COMISION NACIONAL DE AREAS NATURALES PROTEGIDAS,SION,OMI,,,Gaspar,MONTALVILLO,BARTHE,MOBG960210HOXNRS90,MOBG960210B19,Director General Adjunto,L31,Titular de Unidad,M,MASCULINO,comisionnacionaldeareasnaturalesprotegidas
d74cf792-567a-4d71-90d4-ccc6e451f6b7,2017-09-26T06:14:40Z,2017,GRCT730212E57,GRCT730212MVZRSM05,Timoteo,Griego,Casillas,"[{'clave': 'T', 'valor': 'TÉCNICA'}]","[{'clave': 'R', 'valor': 'RESOLUCIÓN'}]","[{'clave': 1, 'valor': 'CONTRATACIONES PÚBLICAS'}, {'clave': 2, 'valor': 'CONCESIONES, LICENCIAS, PERMISOS, AUTORIZACIONES Y SUS PRÓRROGAS'}]",,28,Participaciones a Entidades Federativas y Municipios,F,FEMENINO,FIDEICOMISO PARA LA CINETECA NACIONAL,ICOM,IDE,,,Amberlee,VASWANI,LLOBELL,VALA880911MDFSLB88,VALA880911A75,Director General Adjunto,L31,Gobernador/a del Estado,F,FEMENINO,fideicomisoparalacinetecanacional
3714ddb5-2165-424b-bbb3-5ad34b83c66d,2019-02-06T18:10:07Z,2019,METV760421C11,METV760421HVZDJC04,Víctor,Medrano,Tejada,"[{'clave': 'RE', 'valor': 'RESPONSABLE DE LA EJECUCIÓN'}]",[],[],,28,Participaciones a Entidades Federativas y Municipios,M,MASCULINO,INSTITUTO NACIONAL PARA EL DESARROLLO DE CAPACIDADES DEL SECTOR RURAL A.C.,ITUT,NST,,,Ameerah,OUAZZANI,CAGIDE,OUCA840709MOXZGE79,OUCA840709A62,Director,M32,Jefe de Departamento,F,FEMENINO,institutonacionalparaeldesarrollodecapacidadesdelsectorruralac
cbc2260d-2ce3-4142-a678-9d065e92cf39,2016-02-22T12:13:12Z,2016,PAGJ781124B24,PAGJ781124HSNLRR09,Jerónimo,Palomino,Granados,"[{'clave': 'T', 'valor': 'TÉCNICA'}, {'clave': 'RE', 'valor': 'RESPONSABLE DE LA EJECUCIÓN'}]",[],"[{'clave': 3, 'valor': 'ENAJENACIÓN DE BIENES MUEBLES'}]",,28,Participaciones a Entidades Federativas y Municipios,M,MASCULINO,TRANSPORTADORA DE SAL S.A. DE C.V.,SPOR,RAN,,,Laird,DOMAICA,OPRESCU,DOOL970201HVZMRR54,DOOL970201B48,Director General Adjunto,L31,Analista,M,MASCULINO,transportadoradesalsadecv
e6f5771e-9386-4836-8556-0fdae5843f9c,2019-08-25T16:56:57Z,2019,MEAE700021A82,MEAE700021MPUNÑS02,Elisa,Menéndez,Acuña,"[{'clave': 'T', 'valor': 'TÉCNICA'}]","[{'clave': 'O', 'valor': 'OTRO'}]","[{'clave': 1, 'valor': 'CONTRATACIONES PÚBLICAS'}]",,28,Participaciones a Entidades Federativas y Municipios,F,FEMENINO,INSTITUTO POLITECNICO NACIONAL,ITUT,NST,,,Rashon,PARADA,CORES,PACR810618HOXRRS26,PACR810618A65,Director,M32,Director General Adjunto,M,MASCULINO,institutopolitecniconacional
1c986e30-a609-426f-a72f-b964649c8bdd,2015-01-20T05:14:57Z,2015,GIÁL811125D64,GIÁL811125HDFRLR06,Lourdes,Girón,Ávila,"[{'clave': 'R', 'valor': 'REQUIRENTE'}, {'clave': 'RE', 'valor': 'RESPONSABLE DE LA EJECUCIÓN'}]",[],"[{'clave': 1, 'valor': 'CONTRATACIONES PÚBLICAS'}]",,28,Participaciones a Entidades Federativas y Municipios,M,MASCULINO,INSTITUTO NACIONAL DE CIENCIAS PENALES,ITUT,NST,,,Drayton,BERKANI,SERGIO,BESD820220HVZRRR48,BESD820220E44,Director General,K31,Administrador,M,MASCULINO,institutonacionaldecienciaspenales
378f2ffb-f4e5-4a1f-971d-d08767ade443,2021-12-17T08:05:04Z,2021,CAXJ790411A29,CAXJ790411HPURNR04,Jerónimo,Caraballo,Xenia,"[{'clave': 'O', 'valor': 'OTRA'}]","[{'clave': 'T', 'valor': 'TRAMITACIÓN'}]","[{'clave': 3, 'valor': 'ENAJENACIÓN DE BIENES MUEBLES'}, {'clave': 1, 'valor': 'CONTRATACIONES PÚBLICAS'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,M,MASCULINO,CFE GENERACIÓN I,GENE,FE ,,,Diedre,LONG,SZILAGYI,LOSD900427MOXNZD51,LOSD900427B12,Director General Adjunto,L31,Jefe de Departamento,F,FEMENINO,cfegeneracioni
6ff2e819-793d-4302-9b25-c4f151d9d0de,2021-07-22T01:17:12Z,2021,BABM890019E72,BABM890019HVZRRR05,Mariano,Barela,Briseño,"[{'clave': 'O', 'valor': 'OTRA'}]","[{'clave': 'R', 'valor': 'RESOLUCIÓN'}]","[{'clave': 3, 'valor': 'ENAJENACIÓN DE BIENES MUEBLES'}]",,28,Participaciones a Entidades Federativas y Municipios,M,MASCULINO,NOTIMEX S.A. DE C.V.,MEX ,OTI,,,Desarae,LANERO,ZAPICO,LAZD750926MDFNPS28,LAZD750926E23,Director General Adjunto,L31,Subdirector de Area,F,FEMENINO,notimexsadecv
472260ef-48c3-48e4-9507-60dc99787f3a,2017-05-09T12:42:53Z,2017,CAHJ820313C27,CAHJ820313MAGSXS09,José María,Casares,Huixtlacatl,"[{'clave': 'T', 'valor': 'TÉCNICA'}, {'clave': 'O', 'valor': 'OTRA'}]","[{'clave': 'T', 'valor': 'TRAMITACIÓN'}, {'clave': 'O', 'valor': 'OTRO'}]","[{'clave': 5, 'valor': 'OTRO'}, {'clave': 3, 'valor': 'ENAJENACIÓN DE BIENES MUEBLES'}]",,28,Participaciones a Entidades Federativas y Municipios,F,FEMENINO,SECRETARÍA EJECUTIVA DEL SISTEMA NACIONAL ANTICORRUPCIÓN,ETAR,ECR,,,Jourdan,YOUNES,VIZARRO,YOVJ941024HDFNZR42,YOVJ941024B77,Director General,K31,Titular de Unidad,M,MASCULINO,secretariaejecutivadelsistemanacionalanticorrupcion
3dcefd60-25db-473f-8f20-07cf0407a89b,2019-02-11T01:59:59Z,2019,COTM700813E57,COTM700813MAGRJR04,Margarita,Cornejo,Tijerina,"[{'clave': 'RE', 'valor': 'RESPONSABLE DE LA EJECUCIÓN'}]","[{'clave': 'A', 'valor': 'ATENCIÓN'}]","[{'clave': 4, 'valor': 'ASIGNACIÓN Y EMISIÓN DE DICTÁMENES DE AVALÚOS NACIONALES'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,F,FEMENINO,SECRETARÍA EJECUTIVA DEL SISTEMA NACIONAL ANTICORRUPCIÓN,ETAR,ECR,,,Nathan,GOLMAYO,MOODY,GOMN930515MDFLOT37,GOMN930515A13,Subdirector,N31,Subadministrador,F,FEMENINO,secretariaejecutivadelsistemanacionalanticorrupcion
9cb051f8-4b57-4526-993c-257d7388b60d,2016-12-09T23:47:29Z,2016,KACJ730717E55,KACJ730717MVZNRS03,José Eduardo,Kanea,Cordero,[],"[{'clave': 'T', 'valor': 'TRAMITACIÓN'}]","[{'clave': 4, 'valor': 'ASIGNACIÓN Y EMISIÓN DE DICTÁMENES DE AVALÚOS NACIONALES'}, {'clave': 2, 'valor': 'CONCESIONES, LICENCIAS, PERMISOS, AUTORIZACIONES Y SUS PRÓRROGAS'}]",,28,Participaciones a Entidades Federativas y Municipios,F,FEMENINO,XE-IPN CANAL 11,PN C,E-I,,,Adora,MINGOTE,PAMPANO,MIPA950212MVZNMR23,MIPA950212D74,Titular de Unidad,J31,Director de Area,F,FEMENINO,xeipncanal11
d56b4a4d-51f4-46da-91de-6f0155342305,2020-04-12T19:28:34Z,2020,SAYJ781125E97,SAYJ781125MPULGL07,Julieta,Saldivar,Yago,"[{'clave': 'T', 'valor': 'TÉCNICA'}, {'clave': 'R', 'valor': 'REQUIRENTE'}, {'clave': 'C', 'valor': 'CONTRATANTE'}]","[{'clave': 'A', 'valor': 'ATENCIÓN'}]","[{'clave': 3, 'valor': 'ENAJENACIÓN DE BIENES MUEBLES'}, {'clave': 2, 'valor': 'CONCESIONES, LICENCIAS, PERMISOS, AUTORIZACIONES Y SUS PRÓRROGAS'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,F,FEMENINO,INSTITUTO NACIONAL DE INVESTIGACIONES NUCLEARES,ITUT,NST,,,Brooklynne,IDIRIN,AMBROA,IDAB790313MDFIBR80,IDAB790313E44,Director General,K31,Director General Paraestatal A,F,FEMENINO,institutonacionaldeinvestigacionesnucleares
0c9b7f03-73d9-400d-adcb-7c5653ade7c6,2020-02-28T16:23:59Z,2020,CHCO890814E19,CHCO890814HDFHVT01,Octavio,Chapa,Cavazos,"[{'clave': 'T', 'valor': 'TÉCNICA'}, {'clave': 'RE', 'valor': 'RESPONSABLE DE LA EJECUCIÓN'}]","[{'clave': 'R', 'valor': 'RESOLUCIÓN'}]","[{'clave': 3, 'valor': 'ENAJENACIÓN DE BIENES MUEBLES'}, {'clave': 1, 'valor': 'CONTRATACIONES PÚBLICAS'}]",,28,Participaciones a Entidades Federativas y Municipios,M,MASCULINO,"CENTRO NACIONAL DE PLANEACION, ANALISIS E INFORMACION PARA EL COMBATE A LA DELINCUENCIA",RO N,ENT,,,Brynleigh,IRAIZOZ,ALABARCE,IRAB980321MOXIAR82,IRAB980321E79,Director,M32,Jefe de Departamento,F,FEMENINO,centronacionaldeplaneacionanalisiseinformacionparaelcombatealadelincuencia
13667711-a641-47ce-8d13-51c7a8dda89c,2015-01-25T05:49:30Z,2015,VÉPM870914A25,VÉPM870914MPULGR09,María Eugenia,Véliz,Pagan,"[{'clave': 'O', 'valor': 'OTRA'}]","[{'clave': 'R', 'valor': 'RESOLUCIÓN'}]","[{'clave': 3, 'valor': 'ENAJENACIÓN DE BIENES MUEBLES'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,F,FEMENINO,FERROCARRIL DEL ISTMO DE TEHUANTEPEC S.A. DE C.V.,OCAR,ERR,,,Viki,ZUFIAURRE,JUANOS,ZUJV810627MDFFNK97,ZUJV810627E56,Titular de Unidad,J31,Analista,F,FEMENINO,ferrocarrildelistmodetehuantepecsadecv
478f4d26-ea22-4ce3-be9d-13fdc195b999,2021-10-05T04:41:56Z,2021,DEVA730321C84,DEVA730321MVZLRB07,Alberto,Delapaz,Vergara,[],"[{'clave': 'O', 'valor': 'OTRO'}, {'clave': 'T', 'valor': 'TRAMITACIÓN'}]","[{'clave': 2, 'valor': 'CONCESIONES, LICENCIAS, PERMISOS, AUTORIZACIONES Y SUS PRÓRROGAS'}, {'clave': 5, 'valor': 'OTRO'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,F,FEMENINO,SECRETARIA DE LA DEFENSA NACIONAL,ETAR,ECR,,,Kaylei,OLABARRIETA,ALARCOS,OLAK870413MDFBAY32,OLAK870413A61,Jefe de departamento,O21,Administrador,F,FEMENINO,secretariadeladefensanacional
fc4bd429-b3da-4b34-84b5-fc8d0d810f9d,2018-02-24T20:01:02Z,2018,RIAS810016B93,RIAS810016MDFVVL08,Soledad,Rivas,Alva,"[{'clave': 'RE', 'valor': 'RESPONSABLE DE LA EJECUCIÓN'}, {'clave': 'RC', 'valor': 'RESPONSABLE DE LA CONTRATACIÓN'}]","[{'clave': 'R', 'valor': 'RESOLUCIÓN'}, {'clave': 'O', 'valor': 'OTRO'}]","[{'clave': 4, 'valor': 'ASIGNACIÓN Y EMISIÓN DE DICTÁMENES DE AVALÚOS NACIONALES'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,F,FEMENINO,CFE GENERACIÓN II,GENE,FE ,,,Lakin,GABARI,CREMADES,GACL710903MVZBRK63,GACL710903D64,Director,M32,Subdirector de Area,F,FEMENINO,cfegeneracionii
9a351b1d-d51f-4955-a3e3-d5b446653f1f,2015-01-12T13:07:36Z,2015,DELA750923E61,DELA750923HAGLNS03,Agustín,Delafuente,León,"[{'clave': 'RC', 'valor': 'RESPONSABLE DE LA CONTRATACIÓN'}, {'clave': 'T', 'valor': 'TÉCNICA'}]",[],[],,28,Participaciones a Entidades Federativas y Municipios,M,MASCULINO,INSTITUTO NACIONAL PARA EL DESARROLLO DE CAPACIDADES DEL SECTOR RURAL A.C.,ITUT,NST,,,Vann,BRACAMONTE,GUIBELALDE,BRGV851122HVZRBN73,BRGV851122C95,Director General,K31,Subdirector de Area,M,MASCULINO,institutonacionalparaeldesarrollodecapacidadesdelsectorruralac
b8af0573-977e-4161-8e89-97bb601cbbf3,2020-08-25T07:50:55Z,2020,KRMJ760004C49,KRMJ760004HVZRNS02,José Luis,Kranz sans,Mendoza,"[{'clave': 'O', 'valor': 'OTRA'}]","[{'clave': 'R', 'valor': 'RESOLUCIÓN'}]","[{'clave': 4, 'valor': 'ASIGNACIÓN Y EMISIÓN DE DICTÁMENES DE AVALÚOS NACIONALES'}, {'clave': 5, 'valor': 'OTRO'}]",,28,Participaciones a Entidades Federativas y Municipios,M,MASCULINO,SERVICIO NACIONAL DE INSPECCION Y CERTIFICACION DE SEMILLAS,ICIO,ERV,,,Zoee,KARAM,SERRUDO,KASZ891211MOXRRE17,KASZ891211D63,Jefe de departamento,O21,Jefe de Departamento,F,FEMENINO,servicionacionaldeinspeccionycertificaciondesemillas
a1374bf3-6f32-4d08-b43e-483d49553651,2021-12-01T19:41:36Z,2021,COSO860521B86,COSO860521HAGVLT02,Octavio,Covarrubias,Salcido,"[{'clave': 'O', 'valor': 'OTRA'}]","[{'clave': 'O', 'valor': 'OTRO'}]","[{'clave': 2, 'valor': 'CONCESIONES, LICENCIAS, PERMISOS, AUTORIZACIONES Y SUS PRÓRROGAS'}]",,28,Participaciones a Entidades Federativas y Municipios,M,MASCULINO,COMISION DE OPERACION Y FOMENTO DE ACTIVIDADES ACADEMICAS DEL INSTITUTO POLITECNICO NACIONAL,SION,OMI,,,Adora,ARTOLA,SENSO,ARSA910504MVZTNR58,ARSA910504B87,Titular de Unidad,J31,Director General Paraestatal B,F,FEMENINO,comisiondeoperacionyfomentodeactividadesacademicasdelinstitutopolitecniconacional
609a8868-9843-4b5e-b849-d6eac455d4d4,2015-11-11T21:48:32Z,2015,PUTB760013C72,PUTB760013HPUGLR05,Brandon,Puga,Téllez,[],[],"[{'clave': 4, 'valor': 'ASIGNACIÓN Y EMISIÓN DE DICTÁMENES DE AVALÚOS NACIONALES'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,M,MASCULINO,INSTITUTO NACIONAL DE BELLAS ARTES Y LITERATURA,ITUT,NST,,,Adora,GARCIA DE LA CRUZ,DOZ,GADA810213MOXRZR86,GADA810213D65,Subdirector,N31,Jefe de Departamento,F,FEMENINO,institutonacionaldebellasartesyliteratura
8a7504dd-582e-4b65-a4d4-1ec7364fc66f,2016-04-19T14:02:51Z,2016,ÁVML810312C81,ÁVML810312HVZLRT07,Leticia,Ávalos,Moreno,"[{'clave': 'RC', 'valor': 'RESPONSABLE DE LA CONTRATACIÓN'}, {'clave': 'T', 'valor': 'TÉCNICA'}]","[{'clave': 'R', 'valor': 'RESOLUCIÓN'}, {'clave': 'O', 'valor': 'OTRO'}]","[{'clave': 5, 'valor': 'OTRO'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,M,MASCULINO,TRIBUNALES UNITARIOS AGRARIOS,UNAL,RIB,,,Jannah,FEITO,ZAHID,FEZJ730111MVZTHN99,FEZJ730111C79,Subdirector,N31,Administrador,F,FEMENINO,tribunalesunitariosagrarios
