curp,year,valor_vehiculos,valor_inmuebles,valor_inversiones,patrimonio_total
OLMÁ790527MVZVTG05,2019,1775552.0,157518096.0,50260479.0,209554127.0
OLMÁ790527MVZVTG05,2020,2412891.0,157518096.0,49491948.0,209422935.0
OLMÁ790527MVZVTG05,2021,2949613.0,157518096.0,0.0,160467709.0
OLNP730822HDFMVT04,2015,224002.0,0.0,0.0,224002.0
OLNP730822HDFMVT04,2016,526245.0,0.0,34793.0,561038.0
OLNP730822HDFMVT04,2017,526245.0,0.0,40011.0,566256.0
OLNP730822HDFMVT04,2018,574907.0,0.0,31208.0,606115.0
OLNP730822HDFMVT04,2019,756030.0,0.0,35265.0,791295.0
OLNP730822HDFMVT04,2020,1008679.0,0.0,31033.0,1039712.0
OLNP730822HDFMVT04,2021,1199449.0,0.0,0.0,1199449.0
OLOC710007MAGMNR05,2015,540163.0,1101963.0,0.0,1642126.0
OLOC710007MAGMNR05,2016,540163.0,1101963.0,617916.0,2260042.0
OLOC710007MAGMNR05,2017,540163.0,1101963.0,691990.0,2334116.0
OLOC710007MAGMNR05,2018,540163.0,1101963.0,800997.0,2443123.0
OLOC710007MAGMNR05,2019,934803.0,1101963.0,743052.0,2779818.0
OLOC710007MAGMNR05,2020,1296168.0,1101963.0,902439.0,3300570.0
OLOC710007MAGMNR05,2021,1802257.0,1101963.0,0.0,2904220.0
OLPD860724MDFMZL01,2015,1974459.0,183281013.0,0.0,185255472.0
OLPD860724MDFMZL01,2016,2744028.0,183281013.0,53395567.0,239420608.0
OLPD860724MDFMZL01,2017,2744028.0,183281013.0,54845418.0,240870459.0
OLPD860724MDFMZL01,2018,3404384.0,183281013.0,60592595.0,247277992.0
OLPD860724MDFMZL01,2019,4022025.0,183281013.0,57864727.0,245167765.0
OLPD860724MDFMZL01,2020,4606685.0,183281013.0,63028318.0,250916016.0
OLPD860724MDFMZL01,2021,4606685.0,183281013.0,0.0,187887698.0
OLPE770312HPUMLundefined04,2015,120296.0,681958.0,0.0,802254.0
OLPE770312HPUMLundefined04,2016,193864.0,681958.0,22554.0,898376.0
OLPE770312HPUMLundefined04,2017,442846.0,681958.0,17141.0,1141945.0
OLPE770312HPUMLundefined04,2018,738455.0,681958.0,21254.0,1441667.0
OLPE770312HPUMLundefined04,2019,802442.0,681958.0,19128.0,1503528.0
OLPE770312HPUMLundefined04,2020,802442.0,681958.0,22379.0,1506779.0
OLPE770312HPUMLundefined04,2021,802442.0,681958.0,0.0,1484400.0
OLQA881024MDFVÑR09,2015,566931.0,1339198.0,0.0,1906129.0
OLQA881024MDFVÑR09,2016,566931.0,1339198.0,800460.0,2706589.0
OLQA881024MDFVÑR09,2017,566931.0,1339198.0,683950.0,2590079.0
OLQA881024MDFVÑR09,2018,898380.0,1339198.0,595503.0,2833081.0
OLQA881024MDFVÑR09,2019,1429950.0,1339198.0,600363.0,3369511.0
OLQA881024MDFVÑR09,2020,1743691.0,1339198.0,595371.0,3678260.0
OLQA881024MDFVÑR09,2021,1743691.0,1339198.0,0.0,3082889.0
OLQV800501MAGVRC02,2015,2287759.0,102310727.0,0.0,104598486.0
OLQV800501MAGVRC02,2016,3820258.0,102310727.0,36159396.0,142290381.0
OLQV800501MAGVRC02,2017,3820258.0,102310727.0,33686286.0,139817271.0
OLQV800501MAGVRC02,2018,3820258.0,102310727.0,34131790.0,140262775.0
OLQV800501MAGVRC02,2019,4590891.0,102310727.0,31841483.0,138743101.0
OLQV800501MAGVRC02,2020,4590891.0,102310727.0,32849085.0,139750703.0
OLQV800501MAGVRC02,2021,4590891.0,102310727.0,0.0,106901618.0
OLRN880523HDFVBT08,2015,0.0,0.0,0.0,0.0
OLRN880523HDFVBT08,2016,0.0,0.0,14276.0,14276.0
OLRN880523HDFVBT08,2017,0.0,0.0,10849.0,10849.0
OLRN880523HDFVBT08,2018,0.0,0.0,12476.0,12476.0
OLRN880523HDFVBT08,2019,0.0,0.0,13598.0,13598.0
OLRN880523HDFVBT08,2020,0.0,0.0,11830.0,11830.0
OLRN880523HDFVBT08,2021,0.0,0.0,0.0,0.0
OLRR720621HAGVMM06,2015,447261.0,5001433.0,0.0,5448694.0
OLRR720621HAGVMM06,2016,859972.0,5001433.0,528209.0,6389614.0
OLRR720621HAGVMM06,2017,1452313.0,5001433.0,559773.0,7013519.0
OLRR720621HAGVMM06,2018,1452313.0,5001433.0,571227.0,7024973.0
OLRR720621HAGVMM06,2019,1452313.0,5001433.0,607555.0,7061301.0
OLRR720621HAGVMM06,2020,1452313.0,5001433.0,722002.0,7175748.0
OLRR720621HAGVMM06,2021,1452313.0,5001433.0,0.0,6453746.0
OLTA780219HPUVMR02,2015,501777.0,3988115.0,0.0,4489892.0
OLTA780219HPUVMR02,2016,1135966.0,3988115.0,403385.0,5527466.0
OLTA780219HPUVMR02,2017,1668813.0,3988115.0,447614.0,6104542.0
OLTA780219HPUVMR02,2018,1668813.0,3988115.0,454556.0,6111484.0
OLTA780219HPUVMR02,2019,1668813.0,3988115.0,477677.0,6134605.0
OLTA780219HPUVMR02,2020,1668813.0,3988115.0,538192.0,6195120.0
OLTA780219HPUVMR02,2021,2098859.0,3988115.0,0.0,6086974.0
OLVD730016HDFMLN04,2015,342255.0,1478802.0,0.0,1821057.0
OLVD730016HDFMLN04,2016,778966.0,1478802.0,389910.0,2647678.0
OLVD730016HDFMLN04,2017,1182170.0,1478802.0,338749.0,2999721.0
OLVD730016HDFMLN04,2018,1615964.0,1478802.0,347135.0,3441901.0
OLVD730016HDFMLN04,2019,2128509.0,1478802.0,361327.0,3968638.0
OLVD730016HDFMLN04,2020,2128509.0,1478802.0,401683.0,4008994.0
OLVD730016HDFMLN04,2021,2516695.0,1478802.0,0.0,3995497.0
OLVE740807MVZVRM07,2015,338262.0,0.0,0.0,338262.0
OLVE740807MVZVRM07,2016,642331.0,0.0,25076.0,667407.0
OLVE740807MVZVRM07,2017,642331.0,0.0,19308.0,661639.0
OLVE740807MVZVRM07,2018,642331.0,0.0,16025.0,658356.0
OLVE740807MVZVRM07,2019,642331.0,0.0,14582.0,656913.0
OLVE740807MVZVRM07,2020,642331.0,0.0,15748.0,658079.0
OLVE740807MVZVRM07,2021,642331.0,0.0,0.0,642331.0
OLVI790621MDFVLR06,2015,1073538.0,266535944.0,0.0,267609482.0
OLVI790621MDFVLR06,2016,2111738.0,266535944.0,129216712.0,397864394.0
OLVI790621MDFVLR06,2017,2111738.0,266535944.0,133957066.0,402604748.0
OLVI790621MDFVLR06,2018,2570491.0,266535944.0,141769773.0,410876208.0
OLVI790621MDFVLR06,2019,3018111.0,266535944.0,134006726.0,403560781.0
OLVI790621MDFVLR06,2020,3018111.0,266535944.0,118680740.0,388234795.0
OLVI790621MDFVLR06,2021,3711214.0,266535944.0,0.0,270247158.0
ONGS851118MAGTRL08,2015,5404716.0,207535147.0,0.0,212939863.0
ONGS851118MAGTRL08,2016,6199765.0,207535147.0,60054446.0,273789358.0
ONGS851118MAGTRL08,2017,6199765.0,207535147.0,53794170.0,267529082.0
ONGS851118MAGTRL08,2018,6841738.0,207535147.0,54505552.0,268882437.0
ONGS851118MAGTRL08,2019,7609420.0,207535147.0,51680184.0,266824751.0
ONGS851118MAGTRL08,2020,8201686.0,207535147.0,52548440.0,268285273.0
ONGS851118MAGTRL08,2021,8736351.0,207535147.0,0.0,216271498.0
ONGÁ840116HSNTDG02,2015,1354270.0,280227151.0,0.0,281581421.0
ONGÁ840116HSNTDG02,2016,2699115.0,280227151.0,50477022.0,333403288.0
ONGÁ840116HSNTDG02,2017,2699115.0,280227151.0,50639689.0,333565955.0
ONGÁ840116HSNTDG02,2018,3191287.0,280227151.0,48379218.0,331797656.0
ONGÁ840116HSNTDG02,2019,3191287.0,280227151.0,48386836.0,331805274.0
ONGÁ840116HSNTDG02,2020,3191287.0,280227151.0,52606491.0,336024929.0
ONGÁ840116HSNTDG02,2021,3954885.0,280227151.0,0.0,284182036.0
ONMI840318MSNTRN01,2015,5254339.0,267092815.0,0.0,272347154.0
ONMI840318MSNTRN01,2016,5922367.0,267092815.0,67434372.0,340449554.0
ONMI840318MSNTRN01,2017,5922367.0,267092815.0,61114867.0,334130049.0
ONMI840318MSNTRN01,2018,5922367.0,267092815.0,62414510.0,335429692.0
ONMI840318MSNTRN01,2019,5922367.0,267092815.0,60624307.0,333639489.0
ONMI840318MSNTRN01,2020,6687980.0,267092815.0,65632860.0,339413655.0
ONMI840318MSNTRN01,2021,6687980.0,267092815.0,0.0,273780795.0
ONPJ750912HPUTLS03,2015,5031999.0,272719780.0,0.0,277751779.0
ONPJ750912HPUTLS03,2016,5031999.0,272719780.0,63760682.0,341512461.0
ONPJ750912HPUTLS03,2017,5579496.0,272719780.0,66083942.0,344383218.0
ONPJ750912HPUTLS03,2018,6304564.0,272719780.0,60797323.0,339821667.0
ONPJ750912HPUTLS03,2019,7050232.0,272719780.0,55372936.0,335142948.0
ONPJ750912HPUTLS03,2020,7435480.0,272719780.0,59063591.0,339218851.0
ONPJ750912HPUTLS03,2021,8084572.0,272719780.0,0.0,280804352.0
ONPN731112MAGTRC01,2015,4372848.0,169599893.0,0.0,173972741.0
ONPN731112MAGTRC01,2016,5619539.0,169599893.0,79236067.0,254455499.0
ONPN731112MAGTRC01,2017,6389965.0,169599893.0,79636679.0,255626537.0
ONPN731112MAGTRC01,2018,7116178.0,169599893.0,85392457.0,262108528.0
ONPN731112MAGTRC01,2019,7116178.0,169599893.0,78685435.0,255401506.0
ONPN731112MAGTRC01,2020,7816893.0,169599893.0,84103157.0,261519943.0
ONPN731112MAGTRC01,2021,8368382.0,169599893.0,0.0,177968275.0
ONTR700212HAGTRF07,2015,4221991.0,160897770.0,0.0,165119761.0
ONTR700212HAGTRF07,2016,4791958.0,160897770.0,65378902.0,231068630.0
ONTR700212HAGTRF07,2017,5346021.0,160897770.0,60232406.0,226476197.0
ONTR700212HAGTRF07,2018,5346021.0,160897770.0,63405433.0,229649224.0
ONTR700212HAGTRF07,2019,6093727.0,160897770.0,56337292.0,223328789.0
ONTR700212HAGTRF07,2020,6786332.0,160897770.0,59449865.0,227133967.0
ONTR700212HAGTRF07,2021,7498977.0,160897770.0,0.0,168396747.0
ONVA780126HSNTRB02,2015,3166943.0,250213837.0,0.0,253380780.0
ONVA780126HSNTRB02,2016,4329780.0,250213837.0,79772500.0,334316117.0
ONVA780126HSNTRB02,2017,4889779.0,250213837.0,78724865.0,333828481.0
ONVA780126HSNTRB02,2018,5423275.0,250213837.0,78709392.0,334346504.0
ONVA780126HSNTRB02,2019,5423275.0,250213837.0,75271483.0,330908595.0
ONVA780126HSNTRB02,2020,5423275.0,250213837.0,75636643.0,331273755.0
ONVA780126HSNTRB02,2021,5423275.0,250213837.0,0.0,255637112.0
OQFA850505HDFNNT04,2015,478300.0,1989419.0,0.0,2467719.0
OQFA850505HDFNNT04,2016,478300.0,1989419.0,1113425.0,3581144.0
OQFA850505HDFNNT04,2017,478300.0,1989419.0,1074001.0,3541720.0
OQFA850505HDFNNT04,2018,999871.0,1989419.0,886552.0,3875842.0
OQFA850505HDFNNT04,2019,1509635.0,1989419.0,753990.0,4253044.0
OQFA850505HDFNNT04,2020,1509635.0,1989419.0,882168.0,4381222.0
OQFA850505HDFNNT04,2021,1509635.0,1989419.0,0.0,3499054.0
OQGD781002HVZNNL01,2015,0.0,0.0,0.0,0.0
OQGD781002HVZNNL01,2016,0.0,0.0,25634.0,25634.0
OQGD781002HVZNNL01,2017,0.0,0.0,23839.0,23839.0
OQGD781002HVZNNL01,2018,0.0,0.0,25746.0,25746.0
OQGD781002HVZNNL01,2019,0.0,0.0,28320.0,28320.0
OQGD781002HVZNNL01,2020,0.0,0.0,33700.0,33700.0
OQGD781002HVZNNL01,2021,0.0,0.0,0.0,0.0
OQGD881024MDFNMB03,2015,479746.0,4227455.0,0.0,4707201.0
OQGD881024MDFNMB03,2016,982531.0,4227455.0,1354910.0,6564896.0
OQGD881024MDFNMB03,2017,1434674.0,4227455.0,1220702.0,6882831.0
OQGD881024MDFNMB03,2018,1434674.0,4227455.0,1314895.0,6977024.0
OQGD881024MDFNMB03,2019,1814603.0,4227455.0,1282123.0,7324181.0
OQGD881024MDFNMB03,2020,1814603.0,4227455.0,1035172.0,7077230.0
OQGD881024MDFNMB03,2021,1814603.0,4227455.0,0.0,6042058.0
OQMM821103HPUNNR04,2015,331404.0,4398289.0,0.0,4729693.0
OQMM821103HPUNNR04,2016,875644.0,4398289.0,1117451.0,6391384.0
OQMM821103HPUNNR04,2017,875644.0,4398289.0,927483.0,6201416.0
OQMM821103HPUNNR04,2018,1318062.0,4398289.0,1009139.0,6725490.0
OQMM821103HPUNNR04,2019,1836047.0,4398289.0,1100059.0,7334395.0
OQMM821103HPUNNR04,2020,2191063.0,4398289.0,1192241.0,7781593.0
OQMM821103HPUNNR04,2021,2525592.0,4398289.0,0.0,6923881.0
OQUJ700208HAGNÑS07,2015,390124.0,3594318.0,0.0,3984442.0
OQUJ700208HAGNÑS07,2016,390124.0,3594318.0,850450.0,4834892.0
OQUJ700208HAGNÑS07,2017,888174.0,3594318.0,879029.0,5361521.0
OQUJ700208HAGNÑS07,2018,888174.0,3594318.0,723646.0,5206138.0
OQUJ700208HAGNÑS07,2019,1467657.0,3594318.0,809439.0,5871414.0
OQUJ700208HAGNÑS07,2020,1467657.0,3594318.0,953293.0,6015268.0
OQUJ700208HAGNÑS07,2021,1467657.0,3594318.0,0.0,5061975.0
ORAF850901HDFSBR06,2015,0.0,1031762.0,0.0,1031762.0
ORAF850901HDFSBR06,2016,0.0,1031762.0,15587.0,1047349.0
ORAF850901HDFSBR06,2017,0.0,1031762.0,18236.0,1049998.0
ORAF850901HDFSBR06,2018,0.0,1031762.0,16412.0,1048174.0
ORAF850901HDFSBR06,2019,0.0,1031762.0,20350.0,1052112.0
ORAF850901HDFSBR06,2020,0.0,1031762.0,19129.0,1050891.0
ORAF850901HDFSBR06,2021,0.0,1031762.0,0.0,1031762.0
ORAG800905MPUDYD04,2015,407060.0,1709341.0,0.0,2116401.0
ORAG800905MPUDYD04,2016,407060.0,1709341.0,1155089.0,3271490.0
ORAG800905MPUDYD04,2017,776314.0,1709341.0,1177472.0,3663127.0
ORAG800905MPUDYD04,2018,776314.0,1709341.0,1283663.0,3769318.0
ORAG800905MPUDYD04,2019,1151128.0,1709341.0,1368385.0,4228854.0
ORAG800905MPUDYD04,2020,1151128.0,1709341.0,1504309.0,4364778.0
ORAG800905MPUDYD04,2021,1151128.0,1709341.0,0.0,2860469.0
ORAJ770210HDFZTN06,2015,337389.0,800261.0,0.0,1137650.0
ORAJ770210HDFZTN06,2016,1461309.0,800261.0,1018752.0,3280322.0
ORAJ770210HDFZTN06,2017,1461309.0,800261.0,843278.0,3104848.0
ORAJ770210HDFZTN06,2018,1777563.0,800261.0,953436.0,3531260.0
ORAJ770210HDFZTN06,2019,1777563.0,800261.0,972610.0,3550434.0
ORAJ770210HDFZTN06,2020,1777563.0,800261.0,1036639.0,3614463.0
ORAJ770210HDFZTN06,2021,1777563.0,800261.0,0.0,2577824.0
ORAL810505HAGSCL08,2015,67191.0,1211905.0,0.0,1279096.0
ORAL810505HAGSCL08,2016,360278.0,1211905.0,27170.0,1599353.0
ORAL810505HAGSCL08,2017,665567.0,1211905.0,32604.0,1910076.0
ORAL810505HAGSCL08,2018,715531.0,1211905.0,25105.0,1952541.0
ORAL810505HAGSCL08,2019,715531.0,1211905.0,21339.0,1948775.0
ORAL810505HAGSCL08,2020,715531.0,1211905.0,24539.0,1951975.0
ORAL810505HAGSCL08,2021,781204.0,1211905.0,0.0,1993109.0
ORAR870024MVZLRQ04,2015,0.0,0.0,0.0,0.0
ORAR870024MVZLRQ04,2016,0.0,0.0,18373.0,18373.0
ORAR870024MVZLRQ04,2017,0.0,0.0,17454.0,17454.0
ORAR870024MVZLRQ04,2018,0.0,0.0,15184.0,15184.0
ORAR870024MVZLRQ04,2019,0.0,0.0,14424.0,14424.0
ORAR870024MVZLRQ04,2020,0.0,0.0,12693.0,12693.0
ORAR870024MVZLRQ04,2021,0.0,0.0,0.0,0.0
ORAS801005MVZSYL06,2015,2219925.0,248672770.0,0.0,250892695.0
ORAS801005MVZSYL06,2016,2748524.0,248672770.0,104090846.0,355512140.0
ORAS801005MVZSYL06,2017,2748524.0,248672770.0,112750555.0,364171849.0
ORAS801005MVZSYL06,2018,3507588.0,248672770.0,114415986.0,366596344.0
ORAS801005MVZSYL06,2019,4138522.0,248672770.0,106894694.0,359705986.0
ORAS801005MVZSYL06,2020,4138522.0,248672770.0,101021593.0,353832885.0
ORAS801005MVZSYL06,2021,4138522.0,248672770.0,0.0,252811292.0
ORBD830015HDFNRG08,2015,5583626.0,210243351.0,0.0,215826977.0
ORBD830015HDFNRG08,2016,6273509.0,210243351.0,89608032.0,306124892.0
ORBD830015HDFNRG08,2017,6273509.0,210243351.0,93604950.0,310121810.0
ORBD830015HDFNRG08,2018,6273509.0,210243351.0,103433161.0,319950021.0
ORBD830015HDFNRG08,2019,7058693.0,210243351.0,116150341.0,333452385.0
ORBD830015HDFNRG08,2020,7705046.0,210243351.0,127126270.0,345074667.0
ORBD830015HDFNRG08,2021,8171288.0,210243351.0,0.0,218414639.0
ORBG750423MDFTRS03,2015,442832.0,2595736.0,0.0,3038568.0
ORBG750423MDFTRS03,2016,864577.0,2595736.0,1141519.0,4601832.0
ORBG750423MDFTRS03,2017,1275215.0,2595736.0,1066238.0,4937189.0
ORBG750423MDFTRS03,2018,1275215.0,2595736.0,1086819.0,4957770.0
ORBG750423MDFTRS03,2019,1760616.0,2595736.0,993934.0,5350286.0
ORBG750423MDFTRS03,2020,1760616.0,2595736.0,866866.0,5223218.0
ORBG750423MDFTRS03,2021,1760616.0,2595736.0,0.0,4356352.0
ORBJ740214HDFSLS08,2015,329612.0,0.0,0.0,329612.0
ORBJ740214HDFSLS08,2016,925860.0,0.0,1271218.0,2197078.0
ORBJ740214HDFSLS08,2017,925860.0,0.0,1445330.0,2371190.0
ORBJ740214HDFSLS08,2018,925860.0,0.0,1394533.0,2320393.0
ORBJ740214HDFSLS08,2019,925860.0,0.0,1530849.0,2456709.0
ORBJ740214HDFSLS08,2020,1484640.0,0.0,1544627.0,3029267.0
ORBJ740214HDFSLS08,2021,2021015.0,0.0,0.0,2021015.0
ORCC860613HAGTLT07,2015,482501.0,2413992.0,0.0,2896493.0
ORCC860613HAGTLT07,2016,482501.0,2413992.0,1142899.0,4039392.0
ORCC860613HAGTLT07,2017,482501.0,2413992.0,1296887.0,4193380.0
ORCC860613HAGTLT07,2018,808648.0,2413992.0,1323637.0,4546277.0
ORCC860613HAGTLT07,2019,808648.0,2413992.0,1444315.0,4666955.0
ORCC860613HAGTLT07,2020,808648.0,2413992.0,1386467.0,4609107.0
ORCC860613HAGTLT07,2021,1334150.0,2413992.0,0.0,3748142.0
ORCF720509HVZTST05,2015,599996.0,7867822.0,0.0,8467818.0
ORCF720509HVZTST05,2016,1038994.0,7867822.0,1019510.0,9926326.0
ORCF720509HVZTST05,2017,1627863.0,7867822.0,1080896.0,10576581.0
ORCF720509HVZTST05,2018,2000932.0,7867822.0,1014589.0,10883343.0
ORCF720509HVZTST05,2019,2435368.0,7867822.0,884808.0,11187998.0
ORCF720509HVZTST05,2020,3001406.0,7867822.0,994064.0,11863292.0
ORCF720509HVZTST05,2021,3001406.0,7867822.0,0.0,10869228.0
ORCG711024HAGZHL09,2015,535041.0,1644973.0,0.0,2180014.0
ORCG711024HAGZHL09,2016,991971.0,1644973.0,1433954.0,4070898.0
ORCG711024HAGZHL09,2017,1474830.0,1644973.0,1177345.0,4297148.0
ORCG711024HAGZHL09,2018,1474830.0,1644973.0,1398335.0,4518138.0
ORCG711024HAGZHL09,2019,1474830.0,1644973.0,1156404.0,4276207.0
ORCG711024HAGZHL09,2020,1474830.0,1644973.0,1098583.0,4218386.0
ORCG711024HAGZHL09,2021,1474830.0,1644973.0,0.0,3119803.0
ORCJ750117MVZTRN08,2015,426084.0,9442431.0,0.0,9868515.0
ORCJ750117MVZTRN08,2016,426084.0,9442431.0,1409712.0,11278227.0
ORCJ750117MVZTRN08,2017,426084.0,9442431.0,1386891.0,11255406.0
ORCJ750117MVZTRN08,2018,767794.0,9442431.0,1303291.0,11513516.0
ORCJ750117MVZTRN08,2019,1209645.0,9442431.0,1199027.0,11851103.0
ORCJ750117MVZTRN08,2020,1539688.0,9442431.0,1258977.0,12241096.0
ORCJ750117MVZTRN08,2021,1539688.0,9442431.0,0.0,10982119.0
ORCL720724HVZTSS08,2015,543587.0,4348332.0,0.0,4891919.0
ORCL720724HVZTSS08,2016,1708665.0,4348332.0,1171482.0,7228479.0
ORCL720724HVZTSS08,2017,1708665.0,4348332.0,1243314.0,7300311.0
ORCL720724HVZTSS08,2018,1708665.0,4348332.0,1007730.0,7064727.0
ORCL720724HVZTSS08,2019,2163988.0,4348332.0,1141032.0,7653352.0
ORCL720724HVZTSS08,2020,2567496.0,4348332.0,1355378.0,8271206.0
ORCL720724HVZTSS08,2021,3017216.0,4348332.0,0.0,7365548.0
ORCL850202HVZSRS05,2015,306915.0,1641022.0,0.0,1947937.0
ORCL850202HVZSRS05,2016,1412156.0,1641022.0,1250280.0,4303458.0
ORCL850202HVZSRS05,2017,1849595.0,1641022.0,1428864.0,4919481.0
ORCL850202HVZSRS05,2018,1849595.0,1641022.0,1446259.0,4936876.0
ORCL850202HVZSRS05,2019,1849595.0,1641022.0,1458488.0,4949105.0
ORCL850202HVZSRS05,2020,2382803.0,1641022.0,1493384.0,5517209.0
ORCL850202HVZSRS05,2021,2727382.0,1641022.0,0.0,4368404.0
ORCL890720MPUTRR09,2015,343563.0,0.0,0.0,343563.0
ORCL890720MPUTRR09,2016,391573.0,0.0,19492.0,411065.0
ORCL890720MPUTRR09,2017,539627.0,0.0,17932.0,557559.0
ORCL890720MPUTRR09,2018,869169.0,0.0,19366.0,888535.0
ORCL890720MPUTRR09,2019,869169.0,0.0,15299.0,884468.0
ORCL890720MPUTRR09,2020,869169.0,0.0,16981.0,886150.0
ORCL890720MPUTRR09,2021,1092525.0,0.0,0.0,1092525.0
ORCS770705MPUSRN09,2015,4414874.0,160740515.0,0.0,165155389.0
ORCS770705MPUSRN09,2016,4850990.0,160740515.0,22832612.0,188424117.0
ORCS770705MPUSRN09,2017,5343202.0,160740515.0,22008975.0,188092692.0
ORCS770705MPUSRN09,2018,5343202.0,160740515.0,20558775.0,186642492.0
ORCS770705MPUSRN09,2019,6056503.0,160740515.0,19526436.0,186323454.0
ORCS770705MPUSRN09,2020,6575392.0,160740515.0,19718005.0,187033912.0
ORCS770705MPUSRN09,2021,6575392.0,160740515.0,0.0,167315907.0
ORCT720820HPUNRM02,2015,433055.0,2887115.0,0.0,3320170.0
ORCT720820HPUNRM02,2016,791096.0,2887115.0,919599.0,4597810.0
ORCT720820HPUNRM02,2017,1206191.0,2887115.0,1008856.0,5102162.0
ORCT720820HPUNRM02,2018,1766705.0,2887115.0,995538.0,5649358.0
ORCT720820HPUNRM02,2019,2080038.0,2887115.0,825919.0,5793072.0
ORCT720820HPUNRM02,2020,2391905.0,2887115.0,844243.0,6123263.0
ORCT720820HPUNRM02,2021,2391905.0,2887115.0,0.0,5279020.0
ORDA700110HVZNLS09,2015,0.0,1081261.0,0.0,1081261.0
ORDA700110HVZNLS09,2016,0.0,1081261.0,14072.0,1095333.0
ORDA700110HVZNLS09,2017,0.0,1081261.0,13368.0,1094629.0
ORDA700110HVZNLS09,2018,0.0,1081261.0,15373.0,1096634.0
ORDA700110HVZNLS09,2019,0.0,1081261.0,12298.0,1093559.0
ORDA700110HVZNLS09,2020,0.0,1081261.0,11068.0,1092329.0
ORDA700110HVZNLS09,2021,0.0,1081261.0,0.0,1081261.0
ORDC891103HSNNLN02,2015,4100589.0,94688345.0,0.0,98788934.0
ORDC891103HSNNLN02,2016,4766516.0,94688345.0,75834028.0,175288889.0
ORDC891103HSNNLN02,2017,5451352.0,94688345.0,77608859.0,177748556.0
ORDC891103HSNNLN02,2018,5451352.0,94688345.0,74224777.0,174364474.0
ORDC891103HSNNLN02,2019,6072626.0,94688345.0,68844438.0,169605409.0
ORDC891103HSNNLN02,2020,6072626.0,94688345.0,68263290.0,169024261.0
ORDC891103HSNNLN02,2021,6072626.0,94688345.0,0.0,100760971.0
ORDI870007HVZSZR02,2015,358896.0,4993230.0,0.0,5352126.0
ORDI870007HVZSZR02,2016,692230.0,4993230.0,720314.0,6405774.0
ORDI870007HVZSZR02,2017,1249414.0,4993230.0,798837.0,7041481.0
ORDI870007HVZSZR02,2018,1596900.0,4993230.0,867443.0,7457573.0
ORDI870007HVZSZR02,2019,1993493.0,4993230.0,1020031.0,8006754.0
ORDI870007HVZSZR02,2020,1993493.0,4993230.0,1048028.0,8034751.0
ORDI870007HVZSZR02,2021,2512335.0,4993230.0,0.0,7505565.0
ORDS850308MVZNLL04,2015,2115937.0,271836447.0,0.0,273952384.0
ORDS850308MVZNLL04,2016,3482080.0,271836447.0,45662758.0,320981285.0
ORDS850308MVZNLL04,2017,4161212.0,271836447.0,48761228.0,324758887.0
ORDS850308MVZNLL04,2018,4710606.0,271836447.0,49325566.0,325872619.0
ORDS850308MVZNLL04,2019,5422959.0,271836447.0,51259971.0,328519377.0
ORDS850308MVZNLL04,2020,5422959.0,271836447.0,51894904.0,329154310.0
ORDS850308MVZNLL04,2021,5836767.0,271836447.0,0.0,277673214.0
OREM770011HPUTCR06,2015,3221638.0,227031232.0,0.0,230252870.0
OREM770011HPUTCR06,2016,3720955.0,227031232.0,45841808.0,276593995.0
OREM770011HPUTCR06,2017,4241145.0,227031232.0,46232659.0,277505036.0
OREM770011HPUTCR06,2018,4883740.0,227031232.0,49181161.0,281096133.0
OREM770011HPUTCR06,2019,5583975.0,227031232.0,50951752.0,283566959.0
OREM770011HPUTCR06,2020,5583975.0,227031232.0,54455671.0,287070878.0
OREM770011HPUTCR06,2021,6028064.0,227031232.0,0.0,233059296.0
ORGA790715HAGDLF03,2015,351155.0,4371395.0,0.0,4722550.0
ORGA790715HAGDLF03,2016,1533858.0,4371395.0,1531643.0,7436896.0
ORGA790715HAGDLF03,2017,1533858.0,4371395.0,1328392.0,7233645.0
ORGA790715HAGDLF03,2018,2078827.0,4371395.0,1343323.0,7793545.0
ORGA790715HAGDLF03,2019,2078827.0,4371395.0,1401225.0,7851447.0
ORGA790715HAGDLF03,2020,2639681.0,4371395.0,1526963.0,8538039.0
ORGA790715HAGDLF03,2021,3110338.0,4371395.0,0.0,7481733.0
ORGC770517MVZNRR08,2015,209694.0,1903932.0,0.0,2113626.0
ORGC770517MVZNRR08,2016,509503.0,1903932.0,23601.0,2437036.0
ORGC770517MVZNRR08,2017,581428.0,1903932.0,20060.0,2505420.0
ORGC770517MVZNRR08,2018,917622.0,1903932.0,24072.0,2845626.0
ORGC770517MVZNRR08,2019,1006753.0,1903932.0,28164.0,2938849.0
ORGC770517MVZNRR08,2020,1322937.0,1903932.0,24784.0,3251653.0
ORGC770517MVZNRR08,2021,1322937.0,1903932.0,0.0,3226869.0
ORGF790217HAGLJR07,2015,2617765.0,180637997.0,0.0,183255762.0
ORGF790217HAGLJR07,2016,2617765.0,180637997.0,95301427.0,278557189.0
ORGF790217HAGLJR07,2017,3401385.0,180637997.0,95708157.0,279747539.0
ORGF790217HAGLJR07,2018,3401385.0,180637997.0,104596603.0,288635985.0
ORGF790217HAGLJR07,2019,4020338.0,180637997.0,103784632.0,288442967.0
ORGF790217HAGLJR07,2020,4498151.0,180637997.0,107505543.0,292641691.0
ORGF790217HAGLJR07,2021,4498151.0,180637997.0,0.0,185136148.0
ORGL830116HSNTLS04,2015,2792284.0,95645002.0,0.0,98437286.0
