tipoOperacion,carreraAreaConocimiento,status,documentoObtenido,fechaObtencion,nivel.clave,nivel.valor,institucionEducativa.nombre,institucionEducativa.ubicacion,curp,estatus
SIN_CAMBIOS,"Ingeniería, Arquitectura, Urbanismo y afines",FINALIZADO,CONSTANCIA,2010-04-16T19:43:09.156Z,MAE,MAESTRÍA,Universidad Panamericana,MX,KANG740317MDFRVN06,
SIN_CAMBIOS,Licenciatura en Ciencias Políticas,FINALIZADO,TITULO,2007-12-09T07:17:57.891Z,LIC,LICENCIATURA,Universidad del Valle de México,MX,KANJ801109MAGPZN06,
SIN_CAMBIOS,Ciencias de la Educación,FINALIZADO,CONSTANCIA,2012-12-24T02:10:52.638Z,ESP,ESPECIALIDAD,Universidad de Guadalajara,MX,KANJ801109MAGPZN06,
SIN_CAMBIOS,Licenciatura en Matemáticas Aplicadas,FINALIZADO,TITULO,2008-12-08T08:55:14.074Z,LIC,LICENCIATURA,Universidad Autónoma Metropolitana,MX,KANM841009HSNNJR05,
SIN_CAMBIOS,Licenciatura en Derecho,FINALIZADO,TITULO,2011-11-10T17:57:44.963Z,LIC,LICENCIATURA,Universidad Humanitas,MX,KAOC830227HPUNVR04,
SIN_CAMBIOS,Licenciatura en Administración de Empresas Turísticas,FINALIZADO,TITULO,2009-01-12T16:51:38.199Z,LIC,LICENCIATURA,Universidad Insurgentes,MX,KAOI800503HDFRMN06,
SIN_CAMBIOS,Licenciatura en Administración de Empresas,FINALIZADO,TITULO,2011-12-14T05:06:59.766Z,LIC,LICENCIATURA,Universidad Tecmilenio,MX,KAOJ841020MVZRVS09,
SIN_CAMBIOS,Ingeniería Mecánica,FINALIZADO,TITULO,2007-10-17T15:52:46.050Z,LIC,LICENCIATURA,Universidad Nacional Autónoma de México,MX,KAPA790617MAGRGT09,
SIN_CAMBIOS,Ingeniería en Sistemas Computacionales,FINALIZADO,TITULO,2010-12-29T19:41:27.053Z,LIC,LICENCIATURA,Tecnológico de Estudios Superiores de Ecatepec,MX,KAPA890708HSNNGD09,
SIN_CAMBIOS,"Economía, Administración, Contaduría y afines",FINALIZADO,CONSTANCIA,2012-02-07T20:51:02.459Z,ESP,ESPECIALIDAD,Tecnológico de Estudios Superiores de Coacalco,MX,KAPA890708HSNNGD09,
SIN_CAMBIOS,Licenciatura en Derecho,FINALIZADO,TITULO,2010-09-18T15:46:58.187Z,LIC,LICENCIATURA,Universidad Tecnológica de Xicotepec de Juárez,MX,KAPB750314HSNRLT07,
SIN_CAMBIOS,Licenciatura en Economía,FINALIZADO,TITULO,2003-09-11T21:36:20.431Z,LIC,LICENCIATURA,Instituto Politécnico Nacional,MX,KAPD851009HDFRDL07,
SIN_CAMBIOS,Ciencias exactas e ingeniería,FINALIZADO,CERTIFICADO,2010-01-29T04:02:12.626Z,ESP,ESPECIALIDAD,Instituto Tecnológico Autónomo de México,MX,KAPD851009HDFRDL07,
SIN_CAMBIOS,Ciencias Sociales y Humanas,FINALIZADO,CERTIFICADO,2013-08-27T01:22:39.042Z,ESP,ESPECIALIDAD,Universidad Anahuac,EX,KAPD851009HDFRDL07,
SIN_CAMBIOS,Licenciatura en Física,FINALIZADO,TITULO,2009-10-02T02:37:35.281Z,LIC,LICENCIATURA,Benemerita Universidad Autónoma de México,MX,KAPL700609HAGNLS01,
SIN_CAMBIOS,Licenciatura en Administración de Empresas,FINALIZADO,TITULO,2011-06-24T21:56:37.266Z,LIC,LICENCIATURA,Universidad Insurgentes,MX,KAPL711021HDFRCN04,
SIN_CAMBIOS,Ingeniería en Telecomunicaciones,FINALIZADO,TITULO,2007-02-20T12:17:02.387Z,LIC,LICENCIATURA,Instituto Politécnico Nacional,MX,KAPL830408HPURLC09,
SIN_CAMBIOS,Ciencias de la Salud,FINALIZADO,CERTIFICADO,2012-03-19T17:25:56.969Z,MAE,MAESTRÍA,Universidad Autónoma Metropolitana,MX,KAPL830408HPURLC09,
SIN_CAMBIOS,Licenciatura en Administración de las Tecnologías de la Información,FINALIZADO,TITULO,2013-06-11T15:09:47.985Z,LIC,LICENCIATURA,Universidad ICEL,MX,KAPL850508MVZRNS05,
SIN_CAMBIOS,Licenciatura en Administración de Empresas,FINALIZADO,TITULO,2010-10-08T06:24:53.725Z,LIC,LICENCIATURA,Universidad Tecmilenio,MX,KAPS741008MAGNBL05,
SIN_CAMBIOS,Licenciatura en Comercio Internacional,FINALIZADO,TITULO,2013-07-16T11:29:30.252Z,LIC,LICENCIATURA,Universidad de Ecatepec,MX,KAPX710513HSNNCC09,
SIN_CAMBIOS,Licenciatura en Economía,FINALIZADO,TITULO,2007-10-16T21:48:46.857Z,LIC,LICENCIATURA,Universidad Autónoma Metropolitana,MX,KAPZ840907HPUNDundefined03,
SIN_CAMBIOS,Ciencias de la Educación,FINALIZADO,CONSTANCIA,2013-10-21T21:16:36.671Z,MAE,MAESTRÍA,Instituto Politécnico Nacional,MX,KAPZ840907HPUNDundefined03,
SIN_CAMBIOS,Ingeniería Civil,FINALIZADO,TITULO,2007-05-03T05:43:39.692Z,LIC,LICENCIATURA,Benemerita Universidad Autónoma de México,MX,KAQC710127MPUDZR04,
SIN_CAMBIOS,Ciencias de la Salud,FINALIZADO,CONSTANCIA,2014-11-05T22:23:26.624Z,ESP,ESPECIALIDAD,Instituto Politécnico Nacional,MX,KAQC710127MPUDZR04,
SIN_CAMBIOS,Ingeniería Química,FINALIZADO,TITULO,2008-08-12T13:31:52.996Z,LIC,LICENCIATURA,Universidad Autónoma Metropolitana,MX,KAQI720708MPUNÑN01,
SIN_CAMBIOS,Licenciatura en Comercio Internacional,FINALIZADO,TITULO,2007-07-14T03:15:10.606Z,LIC,LICENCIATURA,Universidad Tecmilenio,MX,KARG820927MSNNYB08,
SIN_CAMBIOS,Licenciatura en Comercio Internacional,FINALIZADO,TITULO,2008-04-06T19:41:53.044Z,LIC,LICENCIATURA,Universidad ICEL,MX,KARJ700815HSNRMR09,
SIN_CAMBIOS,Licenciatura en Física,FINALIZADO,TITULO,2007-11-01T13:11:56.503Z,LIC,LICENCIATURA,Universidad de Guadalajara,MX,KARR840502MVZRSB09,
SIN_CAMBIOS,Ciencias Sociales y Humanas,FINALIZADO,CONSTANCIA,2014-10-21T07:10:27.939Z,MAE,MAESTRÍA,Universidad de Guadalajara,MX,KARR840502MVZRSB09,
SIN_CAMBIOS,Ingeniería Petrolera,FINALIZADO,TITULO,2008-05-10T19:28:27.302Z,LIC,LICENCIATURA,Universidad Nacional Autónoma de México,MX,KASK730721HSNNMM06,
SIN_CAMBIOS,Ciencias Sociales y Humanas,FINALIZADO,CONSTANCIA,2014-05-13T22:26:10.999Z,MAE,MAESTRÍA,Instituto Politécnico Nacional,MX,KASK730721HSNNMM06,
SIN_CAMBIOS,Ingeniería en Telecomunicaciones,FINALIZADO,TITULO,2010-09-05T07:30:26.123Z,LIC,LICENCIATURA,Benemerita Universidad Autónoma de México,MX,KASP781113HDFRNL02,
SIN_CAMBIOS,Licenciatura en Ciencias Políticas,FINALIZADO,TITULO,2000-09-08T16:00:04.067Z,LIC,LICENCIATURA,Massachusetts Institute of Technology,EX,KASR701023MDFNNS07,
SIN_CAMBIOS,Arte y Diseño,FINALIZADO,CERTIFICADO,2009-09-07T17:46:01.980Z,ESP,ESPECIALIDAD,Universidad Anahuac,EX,KASR701023MDFNNS07,
SIN_CAMBIOS,Licenciatura en Administración de Empresas,FINALIZADO,TITULO,2012-12-31T04:02:47.549Z,LIC,LICENCIATURA,Universidad Humanitas,MX,KATA870513HVZNR 06,
SIN_CAMBIOS,Licenciatura en Administración de Empresas,FINALIZADO,TITULO,2009-05-20T08:14:09.295Z,LIC,LICENCIATURA,Universidad Tecnológica de México,MX,KATC700015HSNRRL03,
SIN_CAMBIOS,Licenciatura en Economía,FINALIZADO,TITULO,2003-06-08T06:03:03.908Z,LIC,LICENCIATURA,California Institute of Technology,EX,KATJ890527MPURJQ09,
SIN_CAMBIOS,Ciencias de la Salud,FINALIZADO,CERTIFICADO,2010-10-24T10:10:25.912Z,MAE,MAESTRÍA,Universidad Iberoamericana,MX,KATJ890527MPURJQ09,
SIN_CAMBIOS,Licenciatura en Ciencias de Comunicación,FINALIZADO,TITULO,2011-12-27T11:06:31.516Z,LIC,LICENCIATURA,Universidad Tecmilenio,MX,KAVC711113HSNRLR06,
SIN_CAMBIOS,Licenciatura en Ciencias de Comunicación,FINALIZADO,TITULO,2010-09-10T07:29:31.563Z,LIC,LICENCIATURA,Universidad Tecmilenio,MX,KAVC860509HSNNLR01,
SIN_CAMBIOS,Ingeniería Civil,FINALIZADO,TITULO,2010-01-07T16:37:17.419Z,LIC,LICENCIATURA,Tecnológico de Estudios Superiores de Coacalco,MX,KAVE740621HDFRLP04,
SIN_CAMBIOS,Licenciatura en Ciencias de Comunicación,FINALIZADO,TITULO,2010-09-04T01:23:10.410Z,LIC,LICENCIATURA,Universidad Insurgentes,MX,KAVF721004MDFRRR09,
SIN_CAMBIOS,Licenciatura en Comercio Internacional,FINALIZADO,TITULO,2013-07-02T16:46:07.072Z,LIC,LICENCIATURA,Universidad Tecmilenio,MX,KAVG840020MAGNLB03,
SIN_CAMBIOS,Licenciatura en Derecho,FINALIZADO,TITULO,2009-11-12T10:06:33.713Z,LIC,LICENCIATURA,Universidad del Valle de México,MX,KAVI761122MPUMLN03,
SIN_CAMBIOS,Licenciatura en Ciencias de Comunicación,FINALIZADO,TITULO,2011-06-12T21:48:12.885Z,LIC,LICENCIATURA,Universidad de Ecatepec,MX,KAVJ750215MSNNLM04,
SIN_CAMBIOS,Licenciatura en Economía,FINALIZADO,TITULO,2003-11-13T18:28:01.090Z,LIC,LICENCIATURA,Universidad Panamericana,MX,KAVL780611HAGMCC05,
SIN_CAMBIOS,Ciencias de la Educación,FINALIZADO,CONSTANCIA,2007-02-24T09:08:01.642Z,MAE,MAESTRÍA,California Institute of Technology,EX,KAVL780611HAGMCC05,
SIN_CAMBIOS,Licenciatura en Economía,FINALIZADO,TITULO,2001-05-12T10:45:19.373Z,LIC,LICENCIATURA,"University of California, Berkeley",EX,KAVO831002HSNRLT07,
SIN_CAMBIOS,Ciencias de la Salud,FINALIZADO,CERTIFICADO,2009-06-03T06:50:29.134Z,ESP,ESPECIALIDAD,Instituto Tecnológico Autónomo de México,MX,KAVO831002HSNRLT07,
SIN_CAMBIOS,Licenciatura en Ciencias de Comunicación,FINALIZADO,TITULO,2008-04-19T17:04:03.204Z,LIC,LICENCIATURA,Universidad Tecnológica de México,MX,KAVS730424MPUNCR02,
SIN_CAMBIOS,Licenciatura en Ciencias Políticas,FINALIZADO,TITULO,2002-10-03T02:09:38.458Z,LIC,LICENCIATURA,Instituto Politécnico Nacional,MX,KAVS750320MDFRNN03,
SIN_CAMBIOS,"Economía, Administración, Contaduría y afines",FINALIZADO,CONSTANCIA,2007-08-11T17:24:17.141Z,ESP,ESPECIALIDAD,Universidad Anahuac,EX,KAVS750320MDFRNN03,
SIN_CAMBIOS,"Economía, Administración, Contaduría y afines",FINALIZADO,CONSTANCIA,2012-12-31T11:25:01.630Z,MAE,MAESTRÍA,Massachusetts Institute of Technology,EX,KAVS750320MDFRNN03,
SIN_CAMBIOS,Licenciatura en Derecho,FINALIZADO,TITULO,2013-06-25T16:45:42.625Z,LIC,LICENCIATURA,Universidad Insurgentes,MX,KAVS810318HAGNLS03,
SIN_CAMBIOS,Licenciatura en Derecho,FINALIZADO,TITULO,2010-10-24T00:22:51.796Z,LIC,LICENCIATURA,Universidad de Guadalajara,MX,KAVT870413MSNRLR03,
SIN_CAMBIOS,Ciencias exactas e ingeniería,FINALIZADO,CONSTANCIA,2013-12-11T08:33:18.301Z,ESP,ESPECIALIDAD,Universidad Autónoma Metropolitana,MX,KAVT870413MSNRLR03,
SIN_CAMBIOS,Licenciatura en Relaciones Internacionales,FINALIZADO,TITULO,2000-11-27T16:37:24.509Z,LIC,LICENCIATURA,Instituto Tecnológico Autónomo de México,MX,KAYG740526MAGMBR02,
SIN_CAMBIOS,Ciencias Sociales y Humanas,FINALIZADO,CONSTANCIA,2008-05-26T07:22:24.742Z,MAE,MAESTRÍA,Instituto Tecnológico y de Estudios Superiores de Monterrey,MX,KAYG740526MAGMBR02,
SIN_CAMBIOS,Licenciatura en Ciencias Políticas,FINALIZADO,TITULO,2001-08-08T13:55:08.479Z,LIC,LICENCIATURA,Universidad Panamericana,MX,KAZD820421MVZNRN05,
SIN_CAMBIOS,"Ingeniería, Arquitectura, Urbanismo y afines",FINALIZADO,CONSTANCIA,2008-01-01T06:33:19.751Z,MAE,MAESTRÍA,Instituto Tecnológico y de Estudios Superiores de Monterrey,MX,KAZD820421MVZNRN05,
SIN_CAMBIOS,Licenciatura en Ciencias de Comunicación,FINALIZADO,TITULO,2009-01-24T08:58:20.587Z,LIC,LICENCIATURA,Universidad ICEL,MX,KAZE811013MDFRMT07,
SIN_CAMBIOS,Ingeniería Civil,FINALIZADO,TITULO,2009-09-15T11:37:09.864Z,LIC,LICENCIATURA,Benemerita Universidad Autónoma de México,MX,KAÁA860206HAGDLD07,
SIN_CAMBIOS,Ciencias de la Salud,FINALIZADO,CERTIFICADO,2014-11-28T00:50:49.079Z,MAE,MAESTRÍA,Universidad Autónoma Metropolitana,MX,KAÁA860206HAGDLD07,
SIN_CAMBIOS,Licenciatura en Historia,FINALIZADO,TITULO,2008-09-16T16:58:09.054Z,LIC,LICENCIATURA,Universidad de Guadalajara,MX,KAÁH750407HAGNLR06,
SIN_CAMBIOS,Ciencias Sociales y Humanas,FINALIZADO,CERTIFICADO,2012-04-11T02:48:31.665Z,MAE,MAESTRÍA,Universidad de Guadalajara,MX,KAÁH750407HAGNLR06,
SIN_CAMBIOS,Licenciatura en Ciencias de Comunicación,FINALIZADO,TITULO,2008-04-09T15:30:16.875Z,LIC,LICENCIATURA,Universidad Tecmilenio,MX,KAÁI860211HPUMLC04,
SIN_CAMBIOS,Licenciatura en Relaciones Internacionales,FINALIZADO,TITULO,2000-11-10T19:36:55.989Z,LIC,LICENCIATURA,Instituto Politécnico Nacional,MX,KAÑG820622MDFNÑD01,
SIN_CAMBIOS,Ciencias Sociales y Humanas,FINALIZADO,CERTIFICADO,2008-06-01T02:16:59.005Z,ESP,ESPECIALIDAD,Universidad Nacional Autónoma de México,MX,KAÑG820622MDFNÑD01,
SIN_CAMBIOS,Ciencias de la Salud,FINALIZADO,CERTIFICADO,2013-01-18T04:05:57.856Z,MAE,MAESTRÍA,Universidad Iberoamericana,MX,KAÑG820622MDFNÑD01,
SIN_CAMBIOS,Licenciatura en Administración de Empresas,FINALIZADO,TITULO,2012-04-13T17:37:50.962Z,LIC,LICENCIATURA,Universidad Humanitas,MX,KHMM740712MAGHÑG06,
SIN_CAMBIOS,Licenciatura en Administración de las Tecnologías de la Información,FINALIZADO,TITULO,2013-05-01T22:46:26.782Z,LIC,LICENCIATURA,Universidad ICEL,MX,KICD800602MAGNLL06,
SIN_CAMBIOS,Ingeniería Civil,FINALIZADO,TITULO,2007-01-31T15:46:11.586Z,LIC,LICENCIATURA,Benemerita Universidad Autónoma de México,MX,KIDS880417MVZNRR01,
SIN_CAMBIOS,Ciencias exactas e ingeniería,FINALIZADO,CONSTANCIA,2014-08-04T20:37:12.252Z,ESP,ESPECIALIDAD,Benemerita Universidad Autónoma de México,MX,KIDS880417MVZNRR01,
SIN_CAMBIOS,Licenciatura en Administración de las Tecnologías de la Información,FINALIZADO,TITULO,2012-10-24T20:44:44.222Z,LIC,LICENCIATURA,Universidad Insurgentes,MX,KIGO890520MVZNLT05,
SIN_CAMBIOS,Ingeniería en Comunicaciones y Electrónica,FINALIZADO,TITULO,2010-11-08T07:23:21.880Z,LIC,LICENCIATURA,Universidad del Valle de México,MX,KIMJ720213HDFNRR03,
SIN_CAMBIOS,Licenciatura en Física,FINALIZADO,TITULO,2010-09-27T13:28:25.444Z,LIC,LICENCIATURA,Universidad Autónoma Metropolitana,MX,KIMT890421HSNNND01,
SIN_CAMBIOS,Ciencias Sociales y Humanas,FINALIZADO,CERTIFICADO,2013-08-04T21:59:10.030Z,MAE,MAESTRÍA,Tecnológico de Estudios Superiores de Coacalco,MX,KIMT890421HSNNND01,
SIN_CAMBIOS,Licenciatura en Administración de Empresas Turísticas,FINALIZADO,TITULO,2011-05-21T12:30:17.737Z,LIC,LICENCIATURA,Universidad de Ecatepec,MX,KIMY830119MPUNRM07,
SIN_CAMBIOS,Licenciatura en Derecho,FINALIZADO,TITULO,2001-09-16T02:13:20.741Z,LIC,LICENCIATURA,Instituto Politécnico Nacional,MX,KIPC841005MVZNLL05,
SIN_CAMBIOS,Ciencias de la Salud,FINALIZADO,CERTIFICADO,2009-01-24T08:14:38.205Z,ESP,ESPECIALIDAD,Massachusetts Institute of Technology,EX,KIPC841005MVZNLL05,
SIN_CAMBIOS,Licenciatura en Derecho,FINALIZADO,TITULO,2007-04-24T09:57:38.943Z,LIC,LICENCIATURA,Universidad Justo Sierra,MX,KIRG810721MSNNSL06,
SIN_CAMBIOS,Licenciatura en Administración de Empresas,FINALIZADO,TITULO,2009-09-02T10:29:52.307Z,LIC,LICENCIATURA,Universidad Tecnológica de Xicotepec de Juárez,MX,KIRU780902MPUNLL02,
SIN_CAMBIOS,Licenciatura en Comercio Internacional,FINALIZADO,TITULO,2012-12-30T14:17:12.931Z,LIC,LICENCIATURA,Universidad Tecmilenio,MX,KOAG850001HVZRRR05,
SIN_CAMBIOS,Ingeniería en Telecomunicaciones,FINALIZADO,TITULO,2009-11-01T13:57:45.797Z,LIC,LICENCIATURA,Universidad Nacional Autónoma de México,MX,KOAL820312HPURML04,
SIN_CAMBIOS,"Economía, Administración, Contaduría y afines",FINALIZADO,CERTIFICADO,2014-05-03T15:54:20.034Z,ESP,ESPECIALIDAD,Universidad del Valle de México,MX,KOAL820312HPURML04,
SIN_CAMBIOS,Ingeniería Mecánica,FINALIZADO,TITULO,2009-04-30T21:57:39.406Z,LIC,LICENCIATURA,Benemerita Universidad Autónoma de México,MX,KOBM880714MSNRNT05,
SIN_CAMBIOS,Ciencias Sociales y Humanas,FINALIZADO,CERTIFICADO,2012-12-09T23:47:22.297Z,ESP,ESPECIALIDAD,Tecnológico de Estudios Superiores de Ecatepec,MX,KOBM880714MSNRNT05,
SIN_CAMBIOS,Ingeniería en Sistemas Computacionales,FINALIZADO,TITULO,2010-07-15T01:39:41.107Z,LIC,LICENCIATURA,Instituto Politécnico Nacional,MX,KOCL800015MAGRST04,
SIN_CAMBIOS,Ciencias de la Educación,FINALIZADO,CERTIFICADO,2014-02-25T22:49:58.577Z,ESP,ESPECIALIDAD,Universidad Autónoma Metropolitana,MX,KOCL800015MAGRST04,
SIN_CAMBIOS,Licenciatura en Derecho,FINALIZADO,TITULO,2013-08-26T17:20:45.055Z,LIC,LICENCIATURA,Universidad Tecnológica de Xicotepec de Juárez,MX,KOCL800810MSNRRS06,
SIN_CAMBIOS,Ingeniería en Computación,FINALIZADO,TITULO,2009-11-08T19:48:41.335Z,LIC,LICENCIATURA,Benemerita Universidad Autónoma de México,MX,KOCM831108HVZRSR07,
SIN_CAMBIOS,Licenciatura en Ciencias Políticas,FINALIZADO,TITULO,2001-07-10T00:08:13.830Z,LIC,LICENCIATURA,Universidad Panamericana,MX,KOCP880125MAGRRL03,
SIN_CAMBIOS,Arte y Diseño,FINALIZADO,CERTIFICADO,2010-02-28T18:34:45.921Z,MAE,MAESTRÍA,Universidad Nacional Autónoma de México,MX,KOCP880125MAGRRL03,
SIN_CAMBIOS,Licenciatura en Física,FINALIZADO,TITULO,2009-08-16T13:51:19.055Z,LIC,LICENCIATURA,Universidad Autónoma Metropolitana,MX,KOCÁ830026HPUNRG04,
SIN_CAMBIOS,Licenciatura en Ciencias Políticas,FINALIZADO,TITULO,2007-05-19T13:32:41.655Z,LIC,LICENCIATURA,Universidad Autónoma Metropolitana,MX,KODD880424HPURVV02,
SIN_CAMBIOS,"Economía, Administración, Contaduría y afines",FINALIZADO,CONSTANCIA,2014-12-14T09:27:53.408Z,MAE,MAESTRÍA,Instituto Politécnico Nacional,MX,KODD880424HPURVV02,
SIN_CAMBIOS,Licenciatura en Ciencias de Comunicación,FINALIZADO,TITULO,2010-07-02T11:18:20.594Z,LIC,LICENCIATURA,Universidad Justo Sierra,MX,KODS871116MDFRLS06,
SIN_CAMBIOS,Ingeniería Mecánica,FINALIZADO,TITULO,2007-04-24T15:17:43.497Z,LIC,LICENCIATURA,Instituto Politécnico Nacional,MX,KODÁ860811MSNNLG07,
SIN_CAMBIOS,Licenciatura en Derecho,FINALIZADO,TITULO,2001-10-13T04:45:19.752Z,LIC,LICENCIATURA,Universidad Anahuac,EX,KOFG840913MPURLL01,
SIN_CAMBIOS,Ciencias exactas e ingeniería,FINALIZADO,CONSTANCIA,2007-12-17T02:15:50.288Z,MAE,MAESTRÍA,Universidad Panamericana,MX,KOFG840913MPURLL01,
SIN_CAMBIOS,Arte y Diseño,FINALIZADO,CONSTANCIA,2013-08-05T01:11:17.959Z,ESP,ESPECIALIDAD,Instituto Tecnológico y de Estudios Superiores de Monterrey,MX,KOFG840913MPURLL01,
SIN_CAMBIOS,Licenciatura en Economía,FINALIZADO,TITULO,2008-02-12T13:37:08.194Z,LIC,LICENCIATURA,Universidad del Valle de México,MX,KOKJ860105MVZRYL06,
SIN_CAMBIOS,Licenciatura en Economía,FINALIZADO,TITULO,2002-09-09T06:12:12.842Z,LIC,LICENCIATURA,Instituto Tecnológico Autónomo de México,MX,KOLM821116HDFRYR05,
SIN_CAMBIOS,"Ingeniería, Arquitectura, Urbanismo y afines",FINALIZADO,CERTIFICADO,2009-01-02T21:22:03.937Z,MAE,MAESTRÍA,Instituto Tecnológico y de Estudios Superiores de Monterrey,MX,KOLM821116HDFRYR05,
SIN_CAMBIOS,Licenciatura en Relaciones Internacionales,FINALIZADO,TITULO,2001-08-02T02:45:24.241Z,LIC,LICENCIATURA,Massachusetts Institute of Technology,EX,KOMA741126MAGRNF07,
SIN_CAMBIOS,Ciencias de la Salud,FINALIZADO,CONSTANCIA,2007-05-10T12:19:41.046Z,MAE,MAESTRÍA,Universidad Iberoamericana,MX,KOMA741126MAGRNF07,
SIN_CAMBIOS,Licenciatura en Administración de Empresas,FINALIZADO,TITULO,2008-05-17T23:37:35.708Z,LIC,LICENCIATURA,Universidad Humanitas,MX,KOMA830326HPURLX07,
SIN_CAMBIOS,Licenciatura en Ciencias Políticas,FINALIZADO,TITULO,2001-08-06T14:56:19.550Z,LIC,LICENCIATURA,Universidad Iberoamericana,MX,KOMG810311HAGNNL04,
SIN_CAMBIOS,Arte y Diseño,FINALIZADO,CONSTANCIA,2007-04-13T00:39:08.965Z,MAE,MAESTRÍA,Universidad Iberoamericana,MX,KOMG810311HAGNNL04,
SIN_CAMBIOS,"Economía, Administración, Contaduría y afines",FINALIZADO,CONSTANCIA,2012-03-20T08:22:24.346Z,MAE,MAESTRÍA,California Institute of Technology,EX,KOMG810311HAGNNL04,
SIN_CAMBIOS,Ingeniería en Computación,FINALIZADO,TITULO,2007-11-26T04:30:53.529Z,LIC,LICENCIATURA,Benemerita Universidad Autónoma de México,MX,KOMJ740003HPURRL07,
SIN_CAMBIOS,"Economía, Administración, Contaduría y afines",FINALIZADO,CONSTANCIA,2012-06-02T08:03:32.725Z,MAE,MAESTRÍA,Universidad Nacional Autónoma de México,MX,KOMJ740003HPURRL07,
SIN_CAMBIOS,Licenciatura en Ciencias Políticas,FINALIZADO,TITULO,2003-09-12T17:35:06.916Z,LIC,LICENCIATURA,Massachusetts Institute of Technology,EX,KOMS831103MVZRRF09,
SIN_CAMBIOS,"Ingeniería, Arquitectura, Urbanismo y afines",FINALIZADO,CONSTANCIA,2008-06-06T06:41:59.097Z,ESP,ESPECIALIDAD,Instituto Tecnológico y de Estudios Superiores de Monterrey,MX,KOMS831103MVZRRF09,
SIN_CAMBIOS,Licenciatura en Derecho,FINALIZADO,TITULO,2013-09-13T06:39:38.676Z,LIC,LICENCIATURA,Universidad ICEL,MX,KONL890406HDFRVT06,
SIN_CAMBIOS,Licenciatura en Física,FINALIZADO,TITULO,2008-02-29T23:57:59.980Z,LIC,LICENCIATURA,Tecnológico de Estudios Superiores de Ecatepec,MX,KOOC700909MAGRLR04,
SIN_CAMBIOS,Licenciatura en Administración de las Tecnologías de la Información,FINALIZADO,TITULO,2012-05-22T08:31:41.570Z,LIC,LICENCIATURA,Universidad Insurgentes,MX,KOOM770601HPURNR05,
SIN_CAMBIOS,Licenciatura en Administración de las Tecnologías de la Información,FINALIZADO,TITULO,2008-09-02T06:45:58.258Z,LIC,LICENCIATURA,Universidad Tecnológica de Xicotepec de Juárez,MX,KOPS830709HVZRGL05,
SIN_CAMBIOS,Licenciatura en Economía,FINALIZADO,TITULO,2000-12-02T23:16:23.459Z,LIC,LICENCIATURA,Instituto Tecnológico Autónomo de México,MX,KORF870426HDFNDL03,
SIN_CAMBIOS,Ciencias exactas e ingeniería,FINALIZADO,CONSTANCIA,2008-06-28T03:22:48.747Z,ESP,ESPECIALIDAD,Universidad Nacional Autónoma de México,MX,KORF870426HDFNDL03,
SIN_CAMBIOS,Licenciatura en Economía,FINALIZADO,TITULO,2003-03-11T14:10:33.180Z,LIC,LICENCIATURA,Massachusetts Institute of Technology,EX,KORI790001HDFRMR03,
SIN_CAMBIOS,Ciencias de la Salud,FINALIZADO,CERTIFICADO,2010-09-09T00:48:51.233Z,ESP,ESPECIALIDAD,Universidad Panamericana,MX,KORI790001HDFRMR03,
SIN_CAMBIOS,Licenciatura en Comercio Internacional,FINALIZADO,TITULO,2007-05-27T16:39:56.336Z,LIC,LICENCIATURA,Universidad Insurgentes,MX,KORJ710824MDFRSN02,
SIN_CAMBIOS,Licenciatura en Derecho,FINALIZADO,TITULO,2010-12-19T01:21:41.094Z,LIC,LICENCIATURA,Universidad del Valle de México,MX,KOSE700122MPURLT07,
SIN_CAMBIOS,Licenciatura en Economía,FINALIZADO,TITULO,2000-08-28T06:52:21.571Z,LIC,LICENCIATURA,Universidad Panamericana,MX,KOSM740308HDFRCN05,
SIN_CAMBIOS,Ciencias de la Educación,FINALIZADO,CERTIFICADO,2010-06-16T03:32:48.373Z,ESP,ESPECIALIDAD,California Institute of Technology,EX,KOSM740308HDFRCN05,
SIN_CAMBIOS,Ciencias exactas e ingeniería,FINALIZADO,CERTIFICADO,2012-01-15T14:09:32.749Z,DOC,DOCTORADO,Instituto Tecnológico Autónomo de México,MX,KOSM740308HDFRCN05,
SIN_CAMBIOS,Licenciatura en Comercio Internacional,FINALIZADO,TITULO,2009-10-06T18:24:34.090Z,LIC,LICENCIATURA,Universidad Tecnológica de Xicotepec de Juárez,MX,KOUJ720507HAGRBN05,
SIN_CAMBIOS,Licenciatura en Derecho,FINALIZADO,TITULO,2003-02-11T17:58:53.986Z,LIC,LICENCIATURA,California Institute of Technology,EX,KOVC700912MPURGN03,
SIN_CAMBIOS,Ciencias de la Salud,FINALIZADO,CONSTANCIA,2009-05-03T04:24:44.052Z,MAE,MAESTRÍA,Universidad Panamericana,MX,KOVC700912MPURGN03,
SIN_CAMBIOS,Ingeniería en Telecomunicaciones,FINALIZADO,TITULO,2009-11-08T07:01:27.307Z,LIC,LICENCIATURA,Universidad Autónoma Metropolitana,MX,KOVF820505HSNRLT02,
SIN_CAMBIOS,Licenciatura en Derecho,FINALIZADO,TITULO,2001-08-08T20:35:12.217Z,LIC,LICENCIATURA,Universidad Panamericana,MX,KOZI890224MDFRRB02,
SIN_CAMBIOS,Ciencias Sociales y Humanas,FINALIZADO,CERTIFICADO,2010-09-28T06:46:20.279Z,MAE,MAESTRÍA,"University of California, Berkeley",EX,KOZI890224MDFRRB02,
